DATE,TIME,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,Press_Avg,Lat,Long,Alt
2018-03-15,11:00,27.37,48.97,3.388,6.71,109.8,1017.562,20.98,89.64,25
2018-03-15,12:00,28.79,44.55,2.875,6.29,102.3,1016.484,20.98,89.64,25
2018-03-15,13:00,29.88,41.25,2.578,6.06,91.7,1015.065,20.98,89.64,25
2018-03-15,14:00,30.81,38.27,2.107,4.83,78,1013.818,20.98,89.64,25
2018-03-15,15:00,31.58,35.98,2.243,7.4,45.6,1012.754,20.98,89.64,25
2018-03-15,16:00,29.85,45.38,5.754,9.25,38.4,1012.102,20.98,89.64,25
2018-03-15,17:00,28.55,48.01,6.208,10.25,41.4,1012.251,20.98,89.64,25
2018-03-15,18:00,27.04,51.29,5.782,8.96,52.7,1012.413,20.98,89.64,25
2018-03-15,19:00,25.15,58.1,5.578,10.68,55.1,1012.819,20.98,89.64,25
2018-03-15,20:00,24.24,62.22,4.975,10.16,65.9,1013.369,20.98,89.64,25
2018-03-15,21:00,23.82,62.65,5.626,9.9,80,1013.819,20.98,89.64,25
2018-03-15,22:00,23.39,63.13,4.881,9.12,93.3,1014.607,20.98,89.64,25
2018-03-15,23:00,23.48,64.11,3.945,10.74,109.8,1014.78,20.98,89.64,25
2018-03-16,0:00,23.71,67.08,5.303,10.53,131.4,1014.762,20.98,89.64,25
2018-03-16,1:00,22.77,71.07,4.586,9.69,129.6,1014.456,20.98,89.64,25
2018-03-16,2:00,21.98,73.84,4.597,8.86,123.3,1013.766,20.98,89.64,25
2018-03-16,3:00,21.25,75.98,4.586,8.07,120.6,1013.177,20.98,89.64,25
2018-03-16,4:00,20.73,76.85,3.637,7.5,112.4,1013.135,20.98,89.64,25
2018-03-16,5:00,20.28,77.81,3.604,6.65,112.5,1013.266,20.98,89.64,25
2018-03-16,6:00,19.95,78.81,3.655,6.42,113.9,1013.58,20.98,89.64,25
2018-03-16,7:00,19.99,79.02,4.268,7.7,112.1,1013.726,20.98,89.64,25
2018-03-16,8:00,21.52,73.69,4.641,7.53,119.9,1014.096,20.98,89.64,25
2018-03-16,9:00,24.07,65.18,5.145,8.46,128,1014.178,20.98,89.64,25
2018-03-16,10:00,26.79,55.33,4.551,8.34,125.3,1014.157,20.98,89.64,25
2018-03-16,11:00,29.07,47.62,4.08,6.82,126.1,1013.664,20.98,89.64,25
2018-03-16,12:00,31.28,40.49,3.604,7.4,116.2,1012.794,20.98,89.64,25
2018-03-16,13:00,33.13,35.42,3.068,8.8,117.1,1011.661,20.98,89.64,25
2018-03-16,14:00,34.3,32.82,2.784,7.11,118.5,1010.718,20.98,89.64,25
2018-03-16,15:00,35.22,30.69,2.276,6,85.8,1009.616,20.98,89.64,25
2018-03-16,16:00,34.43,34.08,4.427,10.38,53.4,1009.173,20.98,89.64,25
2018-03-16,17:00,31.79,40.9,6.273,9.93,41,1009.184,20.98,89.64,25
2018-03-16,18:00,29.98,45.17,6.024,10.67,52.1,1009.641,20.98,89.64,25
2018-03-16,19:00,28.21,49.31,6.062,10.85,64.5,1010.24,20.98,89.64,25
2018-03-16,20:00,27.19,53.87,5.242,10.19,79.5,1010.883,20.98,89.64,25
2018-03-16,21:00,26.74,56.85,4.858,8.45,88.5,1011.732,20.98,89.64,25
2018-03-16,22:00,26.82,55.19,4.547,10.58,104.9,1012.607,20.98,89.64,25
2018-03-16,23:00,26.51,58.94,6.298,11.2,127.9,1013.131,20.98,89.64,25
2018-03-17,0:00,25.35,66.41,5.791,10.07,126.5,1013.362,20.98,89.64,25
2018-03-17,1:00,24.47,72.52,5.182,9.6,124.1,1013.141,20.98,89.64,25
2018-03-17,2:00,23.67,77.35,4.922,8.87,131.3,1012.528,20.98,89.64,25
2018-03-17,3:00,23.11,79.76,5.076,9.04,131.6,1011.839,20.98,89.64,25
2018-03-17,4:00,22.73,80.88,4.603,7.52,130.3,1011.571,20.98,89.64,25
2018-03-17,5:00,22.31,83.12,3.815,7.21,124.3,1011.747,20.98,89.64,25
2018-03-17,6:00,21.56,86.51,3.711,5.86,122.4,1012.017,20.98,89.64,25
2018-03-17,7:00,21.39,87.3,3.693,7.39,131.3,1012.252,20.98,89.64,25
2018-03-17,8:00,22.78,82.6,4.146,8.31,127.4,1013.218,20.98,89.64,25
2018-03-17,9:00,25.22,74.74,4.125,7.65,133.2,1013.778,20.98,89.64,25
2018-03-17,10:00,28.38,62.52,4.609,8.78,142.3,1013.315,20.98,89.64,25
2018-03-17,11:00,30.95,51.67,5.01,9.84,143,1012.764,20.98,89.64,25
2018-03-17,12:00,32.56,46.4,4.522,8.55,157,1011.958,20.98,89.64,25
2018-03-17,13:00,34.25,39.54,3.243,7.22,151.6,1011.037,20.98,89.64,25
2018-03-17,14:00,35.21,36.13,3.069,6.92,141.9,1009.792,20.98,89.64,25
2018-03-17,15:00,35.96,33.75,2.439,6.76,130.4,1008.794,20.98,89.64,25
2018-03-17,16:00,36,32.94,3.09,6.78,149.5,1008.324,20.98,89.64,25
2018-03-17,17:00,34.72,39.32,4.193,8.52,100.1,1008.364,20.98,89.64,25
2018-03-17,18:00,31.66,53.19,5.259,8.5,39.3,1008.764,20.98,89.64,25
2018-03-17,19:00,29.46,59.99,5.226,9.12,53.8,1009.378,20.98,89.64,25
2018-03-17,20:00,28.66,62.5,4.235,8.37,67.3,1009.906,20.98,89.64,25
2018-03-17,21:00,28.23,64.43,3.006,5.65,80.4,1010.549,20.98,89.64,25
2018-03-17,22:00,28.09,64.41,2.659,5.31,108.3,1010.874,20.98,89.64,25
2018-03-17,23:00,28.41,62.84,4.294,9.96,142.9,1011.168,20.98,89.64,25
2018-03-18,0:00,27.36,68.3,4.721,10.35,147.2,1011.387,20.98,89.64,25
2018-03-18,1:00,26.39,71.48,4.278,10.52,143.4,1011.283,20.98,89.64,25
2018-03-18,2:00,25.56,74.81,4.158,8.43,137.4,1010.785,20.98,89.64,25
2018-03-18,3:00,24.77,80.14,3.742,7.02,146.2,1010.328,20.98,89.64,25
2018-03-18,4:00,24.1,85.2,3.617,6.97,141.7,1009.987,20.98,89.64,25
2018-03-18,5:00,23.7,88.21,4.295,8.83,136.1,1009.911,20.98,89.64,25
2018-03-18,6:00,23.44,89.09,4.187,8.45,135,1010.152,20.98,89.64,25
2018-03-18,7:00,23.67,87.86,4.252,8.55,149.8,1010.715,20.98,89.64,25
2018-03-18,8:00,24.82,82.3,4.51,8.42,148.1,1011.464,20.98,89.64,25
2018-03-18,9:00,27.14,69.79,4.94,10.19,148.8,1011.699,20.98,89.64,25
2018-03-18,10:00,29.39,56.78,5.55,10.14,148.1,1011.595,20.98,89.64,25
2018-03-18,11:00,31.3,48.55,4.942,8.84,155.8,1011.401,20.98,89.64,25
2018-03-18,12:00,33.34,40.41,4.11,8.43,155.3,1010.399,20.98,89.64,25
2018-03-18,13:00,34.86,35.11,4.313,8.7,144.4,1008.937,20.98,89.64,25
2018-03-18,14:00,36.11,29.62,4.135,7.98,159.8,1007.645,20.98,89.64,25
2018-03-18,15:00,36.79,27.67,3.515,7.68,160.3,1006.606,20.98,89.64,25
2018-03-18,16:00,37.14,26.28,3.67,7.9,148.2,1005.874,20.98,89.64,25
2018-03-18,17:00,36.88,26.71,3.607,7.3,165.8,1005.52,20.98,89.64,25
2018-03-18,18:00,35.15,33.99,3.5,7.84,163.1,1005.586,20.98,89.64,25
2018-03-18,19:00,30.89,53.58,2.913,6.13,332.4,1006.239,20.98,89.64,25
2018-03-18,20:00,28.45,65.07,2.878,4.8,306.9,1007.318,20.98,89.64,25
2018-03-18,21:00,27.36,72.25,1.361,3.73,331.7,1008.132,20.98,89.64,25
2018-03-18,22:00,28.82,61.43,2.315,5.47,162.3,1008.598,20.98,89.64,25
2018-03-18,23:00,29.1,58.33,4.92,10.3,149.4,1008.626,20.98,89.64,25
2018-03-19,0:00,27.89,65.33,5.032,9.4,150.5,1008.86,20.98,89.64,25
2018-03-19,1:00,26.81,70.18,4.818,9.99,150.5,1008.178,20.98,89.64,25
2018-03-19,2:00,25.68,75.96,5.6,10.86,148.6,1007.263,20.98,89.64,25
2018-03-19,3:00,24.82,80.01,4.325,8.67,152.1,1006.894,20.98,89.64,25
2018-03-19,4:00,24.3,83.69,3.699,7.47,138.8,1006.568,20.98,89.64,25
2018-03-19,5:00,23.79,87.55,4.465,10.63,143.3,1006.494,20.98,89.64,25
2018-03-19,6:00,23.42,89.49,4.119,7.63,149.1,1006.83,20.98,89.64,25
2018-03-19,7:00,23.58,88.83,3.233,7.17,142.4,1007.636,20.98,89.64,25
2018-03-19,8:00,24.43,84.77,4.919,11.04,157.7,1008.166,20.98,89.64,25
2018-03-19,9:00,26.11,75.83,5.715,12.38,157.8,1008.368,20.98,89.64,25
2018-03-19,10:00,28.6,63.1,5.149,9.29,149.7,1008.481,20.98,89.64,25
2018-03-19,11:00,30.92,53.22,4.518,8.45,146.9,1007.964,20.98,89.64,25
2018-03-19,12:00,33.19,43.57,3.86,7.31,161.4,1007.182,20.98,89.64,25
2018-03-19,13:00,34.83,37.03,3.746,7.81,179.5,1006.033,20.98,89.64,25
2018-03-19,14:00,36.25,32.44,3.564,8.08,179.9,1004.619,20.98,89.64,25
2018-03-19,15:00,37.09,28.89,3.646,6.84,183.3,1003.494,20.98,89.64,25
2018-03-19,16:00,37.7,26.21,3.39,7.18,188.6,1002.924,20.98,89.64,25
2018-03-19,17:00,37.58,26.44,2.972,6.64,178.9,1002.862,20.98,89.64,25
2018-03-19,18:00,33.85,44.54,4.57,8.28,308.4,1003.317,20.98,89.64,25
2018-03-19,19:00,29.1,67.31,4.107,7.54,335.6,1004.321,20.98,89.64,25
2018-03-19,20:00,27.84,73.13,2.633,4.54,328.5,1005.264,20.98,89.64,25
2018-03-19,21:00,27.07,76.48,1.409,3.49,289.6,1006.105,20.98,89.64,25
2018-03-19,22:00,27.09,76.27,0.626,1.22,235.5,1006.63,20.98,89.64,25
2018-03-19,23:00,27.83,67.51,1.344,3.31,201.5,1006.9,20.98,89.64,25
2018-03-20,0:00,27.67,58.02,2.176,5.59,165.1,1006.989,20.98,89.64,25
2018-03-20,1:00,26.95,56.9,3.108,5.63,151.9,1006.735,20.98,89.64,25
2018-03-20,2:00,25.78,66.35,3.995,8.05,150.7,1006.281,20.98,89.64,25
2018-03-20,3:00,24.56,75.17,3.914,8.9,144.3,1005.945,20.98,89.64,25
2018-03-20,4:00,23.93,83.9,4.101,8.75,135,1005.887,20.98,89.64,25
2018-03-20,5:00,23.43,87.1,4.039,7.33,129.1,1006.587,20.98,89.64,25
2018-03-20,6:00,23.1,89.77,3.79,6.98,130.2,1007.06,20.98,89.64,25
2018-03-20,7:00,22.97,92.47,4.303,8.15,141.3,1007.387,20.98,89.64,25
2018-03-20,8:00,23.54,90.52,4.127,7.56,157.8,1008.215,20.98,89.64,25
2018-03-20,9:00,25.95,78.29,4.376,8.66,155.8,1009.045,20.98,89.64,25
2018-03-20,10:00,28.17,67.11,4.589,8.66,174.5,1009.32,20.98,89.64,25
2018-03-20,11:00,30.69,54.89,2.964,7.42,188.5,1009.434,20.98,89.64,25
2018-03-20,12:00,32.76,46.39,1.478,4.09,163.4,1009.063,20.98,89.64,25
2018-03-20,13:00,34.59,37.24,2.049,4.52,84.9,1008.228,20.98,89.64,25
2018-03-20,14:00,33.64,46.8,4.415,8.54,349,1007.479,20.98,89.64,25
2018-03-20,15:00,32.43,47.74,6.169,10.64,350.9,1007.31,20.98,89.64,25
2018-03-20,16:00,31.1,45.42,6.473,9.79,353.5,1007.424,20.98,89.64,25
2018-03-20,17:00,31.68,37.47,5.474,9.3,7.1,1007.555,20.98,89.64,25
2018-03-20,18:00,29.05,55.5,5.662,10.99,10.4,1008.393,20.98,89.64,25
2018-03-20,19:00,26.85,69.92,5.274,9.46,20.6,1009.675,20.98,89.64,25
2018-03-20,20:00,25.93,78.56,4.69,8.53,35.1,1010.716,20.98,89.64,25
2018-03-20,21:00,25.72,80.35,4.5,8.04,42.1,1011.575,20.98,89.64,25
2018-03-20,22:00,25.62,80.02,5.073,8.98,46.4,1012.22,20.98,89.64,25
2018-03-20,23:00,25.38,80.57,4.666,9.03,55.6,1012.323,20.98,89.64,25
2018-03-21,0:00,25.04,81.88,4.276,7.66,54.3,1012.203,20.98,89.64,25
2018-03-21,1:00,24.81,83.05,4.475,7.2,56.1,1011.913,20.98,89.64,25
2018-03-21,2:00,24.69,83.88,3.921,8.56,41.7,1011.643,20.98,89.64,25
2018-03-21,3:00,24.48,79.15,3.956,7.27,46.8,1011.538,20.98,89.64,25
2018-03-21,4:00,24.34,69.67,3.824,6.82,52.5,1011.756,20.98,89.64,25
2018-03-21,5:00,23.8,69.89,3.347,5.59,48.1,1012.23,20.98,89.64,25
2018-03-21,6:00,23.41,71.82,3.675,6.48,40.2,1013.08,20.98,89.64,25
2018-03-21,7:00,23.57,70.92,3.76,8.36,36,1013.955,20.98,89.64,25
2018-03-21,8:00,24.38,65.56,3.669,6.89,45.4,1014.642,20.98,89.64,25
2018-03-21,9:00,25.76,56.15,4.909,9.08,41.6,1015.356,20.98,89.64,25
2018-03-21,10:00,26.43,53.53,5.519,9.31,49.1,1015.832,20.98,89.64,25
2018-03-21,11:00,26.79,54.85,5.223,9.1,48,1015.997,20.98,89.64,25
2018-03-21,12:00,27.4,51.27,5.152,8.88,43.1,1015.919,20.98,89.64,25
2018-03-21,13:00,26.97,50.99,5.95,10.17,38.6,1015.605,20.98,89.64,25
2018-03-21,14:00,26.53,52.78,5.429,9.59,43.6,1015.45,20.98,89.64,25
2018-03-21,15:00,27.03,50.83,5.993,10.15,45.7,1015.232,20.98,89.64,25
2018-03-21,16:00,26.55,53.28,6.42,10.99,37,1015.265,20.98,89.64,25
2018-03-21,17:00,25.83,55.1,6.757,10.69,38.2,1015.675,20.98,89.64,25
2018-03-21,18:00,24.82,58.42,6.043,10.49,44.2,1015.937,20.98,89.64,25
2018-03-21,19:00,24.02,65.21,6.477,11.89,47.8,1016.634,20.98,89.64,25
2018-03-21,20:00,23.62,70.61,5.584,10.21,58.3,1017.541,20.98,89.64,25
2018-03-21,21:00,23.65,71.96,4.658,8.3,56.8,1018.207,20.98,89.64,25
2018-03-21,22:00,23.55,72.02,4.413,8,64.6,1018.579,20.98,89.64,25
2018-03-21,23:00,23.22,72.83,3.688,6.67,69,1018.518,20.98,89.64,25
2018-03-22,0:00,23.02,72.13,3.683,7.13,63.6,1018.469,20.98,89.64,25
2018-03-22,1:00,22.82,73.14,3.45,6.53,56.6,1018.368,20.98,89.64,25
2018-03-22,2:00,22.83,72.35,3.695,7.48,67.6,1017.984,20.98,89.64,25
2018-03-22,3:00,22.83,71.05,3.683,7.99,75.6,1017.749,20.98,89.64,25
2018-03-22,4:00,22.68,70.41,3.417,6.47,72.9,1017.735,20.98,89.64,25
2018-03-22,5:00,22.37,70.91,3.287,6.13,78.6,1018.027,20.98,89.64,25
2018-03-22,6:00,22.05,72.09,3.456,6.38,75,1018.71,20.98,89.64,25
2018-03-22,7:00,22.01,72.24,3.725,7.16,72.9,1019.474,20.98,89.64,25
2018-03-22,8:00,23.23,67.12,4.942,9.07,76,1020.35,20.98,89.64,25
2018-03-22,9:00,24.92,59.66,5.717,9.95,78.9,1020.858,20.98,89.64,25
2018-03-22,10:00,25.87,53.83,5.499,9.39,70.7,1021.084,20.98,89.64,25
2018-03-22,11:00,26.51,51.11,4.563,7.91,73.2,1020.981,20.98,89.64,25
2018-03-22,12:00,27.18,50.48,4.306,8.12,76.5,1020.311,20.98,89.64,25
2018-03-22,13:00,27.97,49.79,3.892,8.47,58.4,1019.439,20.98,89.64,25
2018-03-22,14:00,28.51,48.86,5.442,10.22,41.6,1018.887,20.98,89.64,25
2018-03-22,15:00,28.34,48.88,6.383,11.06,36.9,1018.368,20.98,89.64,25
2018-03-22,16:00,27.77,49.54,6.869,11.25,45.2,1018.26,20.98,89.64,25
2018-03-22,17:00,26.88,52.01,6.484,10.21,44.8,1018.396,20.98,89.64,25
2018-03-22,18:00,25.57,55.96,6.432,12.21,46.2,1018.792,20.98,89.64,25
2018-03-22,19:00,24.03,61.66,6.661,13.59,51.9,1019.492,20.98,89.64,25
2018-03-22,20:00,23.15,65.72,6.21,11.95,56.7,1020.008,20.98,89.64,25
2018-03-22,21:00,22.74,66.46,5.664,10.36,68.4,1020.506,20.98,89.64,25
2018-03-22,22:00,22.22,66.9,4.847,9.53,78.5,1021.158,20.98,89.64,25
2018-03-22,23:00,21.66,67.41,4.138,8.02,84.7,1021.358,20.98,89.64,25
2018-03-23,0:00,21.15,68.15,3.629,6.53,90.1,1021.347,20.98,89.64,25
2018-03-23,1:00,20.7,68.91,3.736,8.98,97.2,1021.024,20.98,89.64,25
2018-03-23,2:00,20.38,69.52,3.758,7.02,95.9,1020.279,20.98,89.64,25
2018-03-23,3:00,20.2,68.64,4.015,7.89,93.7,1019.812,20.98,89.64,25
2018-03-23,4:00,19.99,67.66,4.034,7.26,92.7,1019.712,20.98,89.64,25
2018-03-23,5:00,19.73,67.82,4.002,7.17,92.3,1019.826,20.98,89.64,25
2018-03-23,6:00,19.54,67.94,3.424,6.36,91.6,1020.405,20.98,89.64,25
2018-03-23,7:00,19.7,67.4,3.032,5.62,97.9,1020.677,20.98,89.64,25
2018-03-23,8:00,21.97,60.44,3.708,8.84,90.2,1021.164,20.98,89.64,25
2018-03-23,9:00,23.85,54.59,4.806,9.54,89.8,1021.605,20.98,89.64,25
2018-03-23,10:00,25.6,45.78,5.082,8.17,92.4,1021.301,20.98,89.64,25
2018-03-23,11:00,27.33,37.37,5.045,8.8,86.1,1020.802,20.98,89.64,25
2018-03-23,12:00,29.15,31.04,4.239,7.47,80.4,1019.967,20.98,89.64,25
2018-03-23,13:00,30.1,27.45,4.166,9.21,79.6,1018.769,20.98,89.64,25
2018-03-23,14:00,30.29,33.32,4.991,11.32,50,1017.751,20.98,89.64,25
2018-03-23,15:00,29.14,41.89,6.715,11.56,33.4,1016.97,20.98,89.64,25
2018-03-23,16:00,28.35,44.34,6.75,11.63,45.4,1016.467,20.98,89.64,25
2018-03-23,17:00,27.44,46.93,6.651,10.9,52.6,1016.17,20.98,89.64,25
2018-03-23,18:00,25.9,51.23,6.785,10.91,54.8,1016.184,20.98,89.64,25
2018-03-23,19:00,24.12,58.48,6.375,10.87,54.3,1016.491,20.98,89.64,25
2018-03-23,20:00,23.22,62.46,5.723,10.47,60.4,1017.009,20.98,89.64,25
2018-03-23,21:00,22.81,61.83,5.895,10.11,75.6,1017.815,20.98,89.64,25
2018-03-23,22:00,22.19,61.88,5.147,9.74,85.6,1018.575,20.98,89.64,25
2018-03-23,23:00,21.6,63.36,4.317,8.29,97.5,1018.736,20.98,89.64,25
2018-03-24,0:00,21.08,64.96,4.473,7.88,103.9,1018.568,20.98,89.64,25
2018-03-24,1:00,20.54,66.62,4.189,7.11,104.2,1018.26,20.98,89.64,25
2018-03-24,2:00,19.88,68.76,3.965,6.37,103.3,1017.8,20.98,89.64,25
2018-03-24,3:00,19.2,70.78,3.721,6.06,104.4,1017.313,20.98,89.64,25
2018-03-24,4:00,18.67,72.77,3.796,6.69,99.8,1017.022,20.98,89.64,25
2018-03-24,5:00,18.35,74.29,4.074,7.43,100.1,1017.101,20.98,89.64,25
2018-03-24,6:00,17.99,75.78,4.68,8.24,99.1,1016.882,20.98,89.64,25
2018-03-24,7:00,18.41,74.45,4.261,7.4,106.7,1016.973,20.98,89.64,25
2018-03-24,8:00,20.25,68.25,4.801,7.78,109.4,1017.187,20.98,89.64,25
2018-03-24,9:00,23.18,58.68,5.268,9.23,125,1017.125,20.98,89.64,25
2018-03-24,10:00,25.57,48.48,5.257,8.82,131.5,1016.862,20.98,89.64,25
2018-03-24,11:00,27.62,40.11,3.918,8.34,132,1016.553,20.98,89.64,25
2018-03-24,12:00,29.24,34.85,4.1,8.49,126.4,1015.688,20.98,89.64,25
2018-03-24,13:00,30.93,29.73,3.861,7.17,124.9,1014.329,20.98,89.64,25
2018-03-24,14:00,32.19,26.51,3.212,7.25,123.9,1013.09,20.98,89.64,25
2018-03-24,15:00,33.31,24.15,2.531,6.95,153.1,1011.973,20.98,89.64,25
2018-03-24,16:00,33.39,26.61,2.764,6.89,122.4,1011.177,20.98,89.64,25
2018-03-24,17:00,30.02,45.26,5.357,9.8,30,1011.127,20.98,89.64,25
2018-03-24,18:00,28.09,52.61,5.586,9.31,40.9,1011.478,20.98,89.64,25
2018-03-24,19:00,26.5,61.32,4.938,8.36,46.1,1012.064,20.98,89.64,25
2018-03-24,20:00,25.25,70.67,3.748,6.78,60.4,1012.794,20.98,89.64,25
2018-03-24,21:00,25.19,69.22,2.974,5,98.7,1013.401,20.98,89.64,25
2018-03-24,22:00,26.32,50.04,5.06,10.73,128.4,1014.065,20.98,89.64,25
2018-03-24,23:00,25.4,53.7,5.306,10.47,131.6,1014.547,20.98,89.64,25
2018-03-25,0:00,24.47,58.04,4.145,7.98,136,1014.576,20.98,89.64,25
2018-03-25,1:00,23.59,61.36,3.384,6.56,141.7,1014.151,20.98,89.64,25
2018-03-25,2:00,22.78,66.03,3.347,6.3,134.4,1013.436,20.98,89.64,25
2018-03-25,3:00,22.07,69.66,3.335,6.17,132.1,1012.995,20.98,89.64,25
2018-03-25,4:00,21.29,73.19,3.287,5.89,115.2,1012.792,20.98,89.64,25
2018-03-25,5:00,20.34,77.79,3.248,5.66,108.8,1012.87,20.98,89.64,25
2018-03-25,6:00,19.82,80.76,3.407,5.9,117.5,1013.217,20.98,89.64,25
2018-03-25,7:00,20.17,79.73,3.372,5.77,119,1013.557,20.98,89.64,25
2018-03-25,8:00,22.1,73.24,3.858,7.37,118.8,1014.168,20.98,89.64,25
2018-03-25,9:00,24.95,61.65,5.146,9.86,129.3,1014.479,20.98,89.64,25
2018-03-25,10:00,27.46,49.2,4.953,8.7,127.2,1014.273,20.98,89.64,25
2018-03-25,11:00,29.51,40.25,4.495,9.75,125.4,1013.796,20.98,89.64,25
2018-03-25,12:00,31.46,33.55,3.608,6.74,123.9,1012.895,20.98,89.64,25
2018-03-25,13:00,32.88,26.32,3.15,6.49,128.8,1011.861,20.98,89.64,25
2018-03-25,14:00,34.18,23.29,2.362,6.43,137.1,1010.847,20.98,89.64,25
2018-03-25,15:00,35.01,20.67,2.997,6.59,120.3,1009.806,20.98,89.64,25
2018-03-25,16:00,35.46,20.44,2.796,6.32,142.1,1009.105,20.98,89.64,25
2018-03-25,17:00,33.13,35,5.245,9.37,44.6,1009.074,20.98,89.64,25
2018-03-25,18:00,30.51,43,5.908,9.35,45.9,1009.571,20.98,89.64,25
2018-03-25,19:00,28.24,51.5,5.334,9.34,57.3,1010.25,20.98,89.64,25
2018-03-25,20:00,26.91,58.7,4.38,7.76,67.1,1010.923,20.98,89.64,25
2018-03-25,21:00,26.45,61.83,3.741,6.67,90.7,1011.758,20.98,89.64,25
2018-03-25,22:00,27.1,54.75,6.071,11.89,125.3,1012.57,20.98,89.64,25
2018-03-25,23:00,26.15,58.55,6.14,10.48,126.2,1013.236,20.98,89.64,25
2018-03-26,0:00,24.96,64.2,5.946,11.78,128.3,1013.457,20.98,89.64,25
2018-03-26,1:00,24.22,67.96,5.2,8.45,129,1012.996,20.98,89.64,25
2018-03-26,2:00,23.58,70.85,4.732,8.81,127.7,1012.515,20.98,89.64,25
2018-03-26,3:00,23.08,73.58,4.406,7.89,130,1012.415,20.98,89.64,25
2018-03-26,4:00,22.18,76.83,4.06,7.24,116.3,1012.453,20.98,89.64,25
2018-03-26,5:00,21.34,79.87,3.894,6.59,116.2,1012.678,20.98,89.64,25
2018-03-26,6:00,20.86,82.14,3.98,6.86,115.2,1013.268,20.98,89.64,25
2018-03-26,7:00,21.07,81.71,4.285,6.92,114.8,1013.849,20.98,89.64,25
2018-03-26,8:00,23.2,74.09,4.142,7.82,116.3,1014.523,20.98,89.64,25
2018-03-26,9:00,26.04,64.24,5.766,10.22,123.7,1014.748,20.98,89.64,25
2018-03-26,10:00,28.43,52.98,5.998,9.88,123.6,1014.574,20.98,89.64,25
2018-03-26,11:00,30.47,45.79,5.088,9.61,129.5,1014.133,20.98,89.64,25
2018-03-26,12:00,32.25,40.31,4.554,8.25,119.7,1013.225,20.98,89.64,25
2018-03-26,13:00,33.73,35.01,4.929,9.74,124.8,1012.087,20.98,89.64,25
2018-03-26,14:00,35.01,29.24,4.488,10.42,120.5,1011.12,20.98,89.64,25
2018-03-26,15:00,35.91,26.44,4.505,9.22,119.7,1010.276,20.98,89.64,25
2018-03-26,16:00,36.17,25.72,4.963,9.04,112.4,1009.652,20.98,89.64,25
2018-03-26,17:00,35.39,30.19,4.335,8.26,94.7,1009.745,20.98,89.64,25
2018-03-26,18:00,31.47,46.34,5.296,8.94,39,1010.25,20.98,89.64,25
2018-03-26,19:00,29.28,55.67,4.191,7.59,50.4,1010.947,20.98,89.64,25
2018-03-26,20:00,28.75,56.98,3.501,10.05,78.5,1011.75,20.98,89.64,25
2018-03-26,21:00,29.92,48.03,6.762,12.01,119.1,1012.832,20.98,89.64,25
2018-03-26,22:00,28.05,57.57,6.454,12.98,122.9,1014.082,20.98,89.64,25
2018-03-26,23:00,26.46,64.51,6.204,10.53,118.9,1014.786,20.98,89.64,25
2018-03-27,0:00,25.37,68.75,6.18,12.77,122,1014.797,20.98,89.64,25
2018-03-27,1:00,24.56,71.56,5.158,10.17,115.8,1014.45,20.98,89.64,25
2018-03-27,2:00,23.86,73.6,4.539,7.86,116.8,1014.098,20.98,89.64,25
2018-03-27,3:00,23.25,75.15,4.064,7.02,116.6,1013.804,20.98,89.64,25
2018-03-27,4:00,22.58,77.52,4.119,7.02,114.7,1013.543,20.98,89.64,25
2018-03-27,5:00,22.02,80.11,4.477,7.47,109.3,1013.717,20.98,89.64,25
2018-03-27,6:00,21.56,81.65,3.869,8.06,111,1014.464,20.98,89.64,25
2018-03-27,7:00,21.95,81.13,4.262,7.02,113.3,1015.337,20.98,89.64,25
2018-03-27,8:00,23.47,74.92,4.776,8.27,115.4,1015.931,20.98,89.64,25
2018-03-27,9:00,25.94,65.75,5.707,11.13,122.3,1016.114,20.98,89.64,25
2018-03-27,10:00,27.99,52.9,6.655,10.78,124,1015.61,20.98,89.64,25
2018-03-27,11:00,29.8,44.85,5.819,11.01,134.1,1015.027,20.98,89.64,25
2018-03-27,12:00,31.52,38.06,6.113,10.77,130.8,1013.944,20.98,89.64,25
2018-03-27,13:00,33.05,32.06,6.029,11.81,128.8,1012.693,20.98,89.64,25
2018-03-27,14:00,34.45,27,5.34,10.99,143.6,1011.548,20.98,89.64,25
2018-03-27,15:00,35.09,25.62,5.787,11.24,128.1,1010.72,20.98,89.64,25
2018-03-27,16:00,35.42,24.79,5.778,11.78,121.8,1010.08,20.98,89.64,25
2018-03-27,17:00,34.95,24.79,5.611,11.32,127.5,1010.028,20.98,89.64,25
2018-03-27,18:00,33.81,25.73,6.071,9.9,124.4,1010.52,20.98,89.64,25
2018-03-27,19:00,32.41,29.91,4.921,10.14,133.6,1011.271,20.98,89.64,25
2018-03-27,20:00,31.04,33.86,4.266,9.15,134.6,1012.08,20.98,89.64,25
2018-03-27,21:00,29.63,39.54,4.946,10.84,129.6,1012.904,20.98,89.64,25
2018-03-27,22:00,27.92,56.26,6.116,10.67,124.7,1013.762,20.98,89.64,25
2018-03-27,23:00,26.47,64.47,6.359,12.57,125.5,1014.071,20.98,89.64,25
2018-03-28,0:00,25.52,70.1,5.667,10.07,121.7,1013.945,20.98,89.64,25
2018-03-28,1:00,24.86,74.03,5.148,9.97,115.5,1013.605,20.98,89.64,25
2018-03-28,2:00,24.15,77.41,4.932,9.18,111,1013.099,20.98,89.64,25
