DATE,TIME,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,Press_Avg,Lat,Long,Alt
2018-03-21,8:00,13.97,68.36,0.928,2.15,307,781.655,19.43,99.13,2229
2018-03-21,9:00,15.42,63.39,0.751,2.225,9,782.252,19.43,99.13,2229
2018-03-21,10:00,16.81,58.27,1.161,3.95,90.6,782.386,19.43,99.13,2229
2018-03-21,11:00,18.66,51.21,1.322,3.35,96.8,782.308,19.43,99.13,2229
2018-03-21,12:00,21.45,38.24,1.318,4.025,34.4,781.855,19.43,99.13,2229
2018-03-21,13:00,23.87,25.43,1.959,5.375,275.8,780.976,19.43,99.13,2229
2018-03-21,14:00,25.17,19.84,1.885,4.7,321.8,780.11,19.43,99.13,2229
2018-03-21,15:00,25.51,18.93,1.958,4.7,281.3,779.546,19.43,99.13,2229
2018-03-21,16:00,25.84,18.06,1.15,3.125,201.7,778.974,19.43,99.13,2229
2018-03-21,17:00,25.57,17.79,2.248,5.15,263.4,778.762,19.43,99.13,2229
2018-03-21,18:00,25.66,17.89,1.639,4.325,275.5,778.981,19.43,99.13,2229
2018-03-21,19:00,23.85,27.46,4.637,10.55,21.5,779.651,19.43,99.13,2229
2018-03-21,20:00,21.91,34.53,4.646,8.75,42.4,780.585,19.43,99.13,2229
2018-03-21,21:00,20.71,36.63,3.268,9.87,321.3,782.154,19.43,99.13,2229
2018-03-21,22:00,17.94,45.98,3.175,7.1,214.8,783.6,19.43,99.13,2229
2018-03-21,23:00,17.63,45.07,2.272,5.45,169.2,783.395,19.43,99.13,2229
2018-03-22,0:00,16.95,50.88,0.771,2.975,59.4,783.661,19.43,99.13,2229
2018-03-22,1:00,17.2,46.87,1.047,2.45,163.3,783.625,19.43,99.13,2229
2018-03-22,2:00,16.4,53.99,1.175,2.9,262.3,783.401,19.43,99.13,2229
2018-03-22,3:00,15.35,60.48,1.328,2.675,277.5,783.01,19.43,99.13,2229
2018-03-22,4:00,14.59,61.66,1.242,2.825,260.6,782.775,19.43,99.13,2229
2018-03-22,5:00,14.54,58.55,0.507,1.55,278.1,782.913,19.43,99.13,2229
2018-03-22,6:00,14.39,61.56,0.718,2.15,354.1,783.18,19.43,99.13,2229
2018-03-22,7:00,14.09,61.7,0.818,2.675,310.4,783.635,19.43,99.13,2229
2018-03-22,8:00,13.96,61.69,1.678,3.35,276.1,784.659,19.43,99.13,2229
2018-03-22,9:00,15.15,55.96,1.147,2.675,257,785.365,19.43,99.13,2229
2018-03-22,10:00,16.79,49.99,1.13,2.9,265.6,785.518,19.43,99.13,2229
2018-03-22,11:00,18.16,46.56,1.255,2.9,2.6,785.345,19.43,99.13,2229
2018-03-22,12:00,20.33,38.62,1.478,3.425,327.9,784.889,19.43,99.13,2229
2018-03-22,13:00,22.21,31.96,1.826,4.7,331.1,784.072,19.43,99.13,2229
2018-03-22,14:00,23.4,24.61,2,5.225,326.5,783.183,19.43,99.13,2229
2018-03-22,15:00,24.14,19.98,2.267,5.675,22.8,782.488,19.43,99.13,2229
2018-03-22,16:00,24.93,20.63,2.267,6.575,323.3,781.709,19.43,99.13,2229
2018-03-22,17:00,24.49,21.21,3.322,7.25,32.8,781.558,19.43,99.13,2229
2018-03-22,18:00,23.97,19.66,3.556,8,28.8,781.667,19.43,99.13,2229
2018-03-22,19:00,23.61,21.69,3.198,6.05,11,781.936,19.43,99.13,2229
2018-03-22,20:00,22.33,28.91,3.216,6.5,10.7,782.518,19.43,99.13,2229
2018-03-22,21:00,20.39,38.87,2.758,5.45,25.5,783.376,19.43,99.13,2229
2018-03-22,22:00,19.77,38.99,1.374,3.35,347.6,784.134,19.43,99.13,2229
2018-03-22,23:00,18.73,45.63,1.578,3.8,295.7,784.641,19.43,99.13,2229
2018-03-23,0:00,17,52.39,3.041,6.125,279.7,784.882,19.43,99.13,2229
2018-03-23,1:00,15.08,62.06,3.384,6.2,281.5,784.909,19.43,99.13,2229
2018-03-23,2:00,14.26,68.32,2.363,4.85,291.4,784.67,19.43,99.13,2229
2018-03-23,3:00,13.72,71.98,2.138,4.925,273.2,784.27,19.43,99.13,2229
2018-03-23,4:00,13.3,74.99,1.972,4.025,282.8,783.999,19.43,99.13,2229
2018-03-23,5:00,13.07,75.26,1.828,3.875,295.7,783.937,19.43,99.13,2229
2018-03-23,6:00,13.09,73.03,1.282,3.875,311.8,784.216,19.43,99.13,2229
2018-03-23,7:00,13.05,70.12,1.248,3.425,278.8,784.64,19.43,99.13,2229
2018-03-23,8:00,13.4,67.4,1.141,3.05,343.8,784.973,19.43,99.13,2229
2018-03-23,9:00,14.26,63.28,1.126,3.275,333.9,785.358,19.43,99.13,2229
2018-03-23,10:00,15.85,56.79,0.98,2.675,48.2,785.386,19.43,99.13,2229
2018-03-23,11:00,17.75,45.5,1.306,3.2,15,785.027,19.43,99.13,2229
2018-03-23,12:00,20.16,30.55,1.229,3.65,167.7,784.361,19.43,99.13,2229
2018-03-23,13:00,22.14,17.02,1.928,6.575,33.5,783.398,19.43,99.13,2229
2018-03-23,14:00,23.73,13.19,2.659,6.35,48.2,782.295,19.43,99.13,2229
2018-03-23,15:00,24.66,15.17,2.356,6.8,12.2,781.302,19.43,99.13,2229
2018-03-23,16:00,25.67,16.12,2.278,5.825,338.1,780.277,19.43,99.13,2229
2018-03-23,17:00,26.22,14.69,2.333,6.5,346.3,779.627,19.43,99.13,2229
2018-03-23,18:00,26.1,12.4,2.701,6.425,344.3,779.574,19.43,99.13,2229
2018-03-23,19:00,24.93,12.62,3.187,6.05,0.1,779.968,19.43,99.13,2229
2018-03-23,20:00,23.13,20.62,3.147,7.775,6.4,780.894,19.43,99.13,2229
2018-03-23,21:00,21.56,25.7,2.819,6.05,28.3,781.833,19.43,99.13,2229
2018-03-23,22:00,20.3,34.29,1.935,3.95,8.1,782.488,19.43,99.13,2229
2018-03-23,23:00,19.56,38.06,1.618,3.425,349.5,782.813,19.43,99.13,2229
2018-03-24,0:00,18.71,39.46,1.121,3.5,278,782.898,19.43,99.13,2229
2018-03-24,1:00,17.48,32.84,1.316,2.6,283.9,782.704,19.43,99.13,2229
2018-03-24,2:00,16.46,32.08,1.459,3.125,259.9,782.419,19.43,99.13,2229
2018-03-24,3:00,15.73,32.48,1.624,3.05,274.6,782.021,19.43,99.13,2229
2018-03-24,4:00,15.09,34.07,0.788,2.3,271.1,781.818,19.43,99.13,2229
2018-03-24,5:00,14.67,40.34,0.796,2.15,353.1,781.688,19.43,99.13,2229
2018-03-24,6:00,13.45,53.07,1.396,2.375,72.6,781.741,19.43,99.13,2229
2018-03-24,7:00,13.31,52.84,0.684,1.7,23.4,781.916,19.43,99.13,2229
2018-03-24,8:00,14.28,47.79,0.506,1.475,348.7,782.249,19.43,99.13,2229
2018-03-24,9:00,15.96,45.82,0.971,2.375,45.8,782.591,19.43,99.13,2229
2018-03-24,10:00,17.84,37.96,1.036,2.375,54.7,782.52,19.43,99.13,2229
2018-03-24,11:00,20.37,24.49,0.951,3.35,238.3,782.307,19.43,99.13,2229
2018-03-24,12:00,22.51,13.83,1.918,5.675,313.3,781.911,19.43,99.13,2229
2018-03-24,13:00,24.22,11.07,3.011,7.625,11.9,781.047,19.43,99.13,2229
2018-03-24,14:00,25.27,11.01,3.084,7.175,18.7,779.995,19.43,99.13,2229
2018-03-24,15:00,26.39,8.1,2.533,8.45,8,778.768,19.43,99.13,2229
2018-03-24,16:00,27.22,5.99,3.088,7.25,0.9,777.893,19.43,99.13,2229
2018-03-24,17:00,27.39,6.41,3.131,7.925,351,777.477,19.43,99.13,2229
2018-03-24,18:00,26.63,6.47,3.483,9.28,3.1,777.562,19.43,99.13,2229
2018-03-24,19:00,25.57,6.77,3.766,8.53,25.1,778.033,19.43,99.13,2229
2018-03-24,20:00,24.06,8.3,3.881,8.53,25.8,778.9,19.43,99.13,2229
2018-03-24,21:00,22.27,12.08,2.816,6.2,34.8,779.795,19.43,99.13,2229
2018-03-24,22:00,20.87,15.49,1.809,4.55,14.3,780.326,19.43,99.13,2229
2018-03-24,23:00,20.12,15.62,1.372,2.975,348.5,780.646,19.43,99.13,2229
2018-03-25,0:00,18.84,22.27,1.583,3.95,263.1,780.608,19.43,99.13,2229
2018-03-25,1:00,17.49,25.18,1.662,3.35,264.3,780.422,19.43,99.13,2229
2018-03-25,2:00,16.71,25.98,0.788,2.525,275.8,780.206,19.43,99.13,2229
2018-03-25,3:00,16,28.93,0.767,2.375,14.7,779.913,19.43,99.13,2229
2018-03-25,4:00,14.73,28.84,1.032,2.375,67.6,779.752,19.43,99.13,2229
2018-03-25,5:00,14.03,28.52,0.652,1.55,22.7,779.723,19.43,99.13,2229
2018-03-25,6:00,13.64,31.4,0.53,1.475,298.7,779.874,19.43,99.13,2229
2018-03-25,7:00,13.47,32.22,0.326,1.775,340.9,780.249,19.43,99.13,2229
2018-03-25,8:00,14.08,31.91,1.14,2.675,67.3,780.732,19.43,99.13,2229
2018-03-25,9:00,15.24,27.63,0.963,2.3,32.2,781.144,19.43,99.13,2229
2018-03-25,10:00,17.63,23.72,0.873,2.3,34.8,781.22,19.43,99.13,2229
2018-03-25,11:00,19.71,18.93,1.145,3.275,346.1,780.985,19.43,99.13,2229
2018-03-25,12:00,21.98,14.31,1.325,3.275,33.4,780.524,19.43,99.13,2229
2018-03-25,13:00,24.02,10.57,1.617,4.7,30.2,779.592,19.43,99.13,2229
2018-03-25,14:00,25.54,7.43,2.2,5.975,42.3,778.533,19.43,99.13,2229
2018-03-25,15:00,26.88,6.13,2.113,6.35,345.9,777.496,19.43,99.13,2229
2018-03-25,16:00,27.38,6.15,1.938,4.925,290.8,776.757,19.43,99.13,2229
2018-03-25,17:00,27.6,6.95,2.051,5.075,298.3,776.313,19.43,99.13,2229
2018-03-25,18:00,27.41,7.13,2.005,5.15,255.7,776.195,19.43,99.13,2229
2018-03-25,19:00,26.85,8.31,1.887,5.225,344.4,776.621,19.43,99.13,2229
2018-03-25,20:00,24.57,20.36,2.947,6.875,33.6,777.62,19.43,99.13,2229
2018-03-25,21:00,22.22,35.53,3.103,6.125,42.7,778.641,19.43,99.13,2229
2018-03-25,22:00,21.51,27.58,1.596,3.725,2.6,779.43,19.43,99.13,2229
2018-03-25,23:00,20.7,20.96,1.272,3.2,301.7,779.651,19.43,99.13,2229
2018-03-26,0:00,19.36,27.25,1.486,4.1,269,779.715,19.43,99.13,2229
2018-03-26,1:00,18.54,28.37,0.876,2.3,258.9,779.58,19.43,99.13,2229
2018-03-26,2:00,17.82,29.83,1.555,3.05,272,779.265,19.43,99.13,2229
2018-03-26,3:00,16.86,29.89,0.729,2.75,257.3,779.034,19.43,99.13,2229
2018-03-26,4:00,16.88,26.82,0.53,1.55,261.4,778.919,19.43,99.13,2229
2018-03-26,5:00,16.05,31.84,0.681,1.85,297.1,778.952,19.43,99.13,2229
2018-03-26,6:00,15.44,29.83,0.466,1.625,279.6,779.286,19.43,99.13,2229
2018-03-26,7:00,15.5,28.93,0.629,1.7,55.2,779.852,19.43,99.13,2229
2018-03-26,8:00,16.23,27.73,0.615,1.7,13.6,780.457,19.43,99.13,2229
2018-03-26,9:00,17.57,29.05,1.136,2.15,35.2,780.997,19.43,99.13,2229
2018-03-26,10:00,19.31,29.21,1.144,2.675,43.5,781.163,19.43,99.13,2229
2018-03-26,11:00,21.47,30.61,1.107,2.9,43.8,780.793,19.43,99.13,2229
2018-03-26,12:00,23.24,26.67,1.479,3.8,93.7,780.208,19.43,99.13,2229
2018-03-26,13:00,24.73,18.42,1.616,4.1,80.5,779.33,19.43,99.13,2229
2018-03-26,14:00,25.96,14.67,2.219,6.2,46,778.468,19.43,99.13,2229
2018-03-26,15:00,26.59,15.44,2.077,5.45,21.3,777.631,19.43,99.13,2229
2018-03-26,16:00,26.98,17.31,2.195,5.825,86.5,776.846,19.43,99.13,2229
2018-03-26,17:00,26.07,26.82,3.388,6.65,97.8,776.765,19.43,99.13,2229
2018-03-26,18:00,25.66,31.16,3.331,6.875,101.2,776.984,19.43,99.13,2229
2018-03-26,19:00,24.21,36.77,3.667,7.625,142.6,777.454,19.43,99.13,2229
2018-03-26,20:00,22.76,38.35,2.832,6.125,142.6,778.249,19.43,99.13,2229
2018-03-26,21:00,21.97,37.79,1.895,4.475,128.8,779.059,19.43,99.13,2229
2018-03-26,22:00,21.51,36.74,0.778,2.75,146,779.758,19.43,99.13,2229
2018-03-26,23:00,21.12,36.55,1.19,3.8,207,780.083,19.43,99.13,2229
2018-03-27,0:00,20.6,37.15,0.946,2.9,207.6,779.918,19.43,99.13,2229
2018-03-27,1:00,19.79,40.1,1.136,3.5,109.9,779.735,19.43,99.13,2229
2018-03-27,2:00,18.49,45.62,1.679,2.975,98.8,779.523,19.43,99.13,2229
2018-03-27,3:00,17.93,48.81,1.146,2.675,112.3,779.276,19.43,99.13,2229
2018-03-27,4:00,17.24,50.36,1.392,2.675,151.4,779.143,19.43,99.13,2229
2018-03-27,5:00,16.78,50.62,0.993,2.15,164.1,779.429,19.43,99.13,2229
2018-03-27,6:00,16.46,51.67,0.839,2.225,200.9,779.763,19.43,99.13,2229
2018-03-27,7:00,16.07,54.31,1.412,2.525,152.3,780.329,19.43,99.13,2229
2018-03-27,8:00,16.31,52.07,1.108,2.525,165.4,780.791,19.43,99.13,2229
2018-03-27,9:00,17.79,47.64,0.679,2,219.8,781.305,19.43,99.13,2229
2018-03-27,10:00,19.39,43.95,0.941,2.9,5.9,781.493,19.43,99.13,2229
2018-03-27,11:00,21.15,38.13,1.306,3.05,356.4,781.13,19.43,99.13,2229
2018-03-27,12:00,22.88,32.42,1.428,4.025,356.3,780.482,19.43,99.13,2229
2018-03-27,13:00,24.12,27.34,2.172,5.15,110.5,779.574,19.43,99.13,2229
2018-03-27,14:00,25.12,24.64,2.241,5.9,53.8,778.664,19.43,99.13,2229
2018-03-27,15:00,26.44,21.03,1.893,6.05,62.5,777.809,19.43,99.13,2229
2018-03-27,16:00,27,17.77,2.341,6.125,54.1,777.077,19.43,99.13,2229
2018-03-27,17:00,26.66,19.25,2.959,5.9,83.7,776.729,19.43,99.13,2229
2018-03-27,18:00,25.89,24.03,3.309,6.5,99.6,776.773,19.43,99.13,2229
2018-03-27,19:00,24.42,28.83,3.733,6.725,143.4,777.14,19.43,99.13,2229
2018-03-27,20:00,22.91,29.31,3.043,6.5,140.7,777.784,19.43,99.13,2229
2018-03-27,21:00,22.1,28.61,1.637,4.025,151.6,778.894,19.43,99.13,2229
2018-03-27,22:00,20.28,41.23,4.027,7.25,277.6,779.889,19.43,99.13,2229
2018-03-27,23:00,19.31,44.2,2.906,7.25,267.8,780.228,19.43,99.13,2229
2018-03-28,0:00,18.98,44.64,1.936,4.55,262.7,780.155,19.43,99.13,2229
2018-03-28,1:00,18.66,45.67,1.497,3.575,273,779.728,19.43,99.13,2229
2018-03-28,2:00,18.29,43.16,0.493,1.7,279,779.275,19.43,99.13,2229
2018-03-28,3:00,17.77,44.04,1.078,2.9,137.8,778.821,19.43,99.13,2229
2018-03-28,4:00,17.01,45.3,1.15,2.825,157.9,778.292,19.43,99.13,2229
2018-03-28,5:00,16.47,45.28,1.403,3.05,160.8,778.005,19.43,99.13,2229
2018-03-28,6:00,15.97,45.92,1.336,2.6,169.4,778.269,19.43,99.13,2229
2018-03-28,7:00,15.71,47.75,1.065,2.375,160.1,778.808,19.43,99.13,2229
2018-03-28,8:00,16.01,47.91,0.941,2.525,165.4,779.297,19.43,99.13,2229
2018-03-28,9:00,17.57,43.76,0.868,2.225,81.2,779.532,19.43,99.13,2229
2018-03-28,10:00,19.3,39.31,1.181,3.2,81.6,779.351,19.43,99.13,2229
2018-03-28,11:00,21.38,33.44,1.989,4.325,72.8,778.926,19.43,99.13,2229
2018-03-28,12:00,23.36,27.57,2.466,6.125,104.3,778.312,19.43,99.13,2229
2018-03-28,13:00,24.82,22.86,2.573,6.2,88.5,777.327,19.43,99.13,2229
2018-03-28,14:00,25.98,16.19,3.097,7.85,142.8,776.443,19.43,99.13,2229
2018-03-28,15:00,25.75,18.21,4.615,8.45,129.1,775.83,19.43,99.13,2229
2018-03-28,16:00,25.8,21.32,4.736,9.05,123.3,775.327,19.43,99.13,2229
2018-03-28,17:00,25.69,23.51,4.254,9.5,135.1,775.213,19.43,99.13,2229
2018-03-28,18:00,24.57,27.09,4.52,8.97,145.1,775.534,19.43,99.13,2229
2018-03-28,19:00,23.33,29.77,3.845,7.475,142.8,776.137,19.43,99.13,2229
2018-03-28,20:00,21.78,32.54,3.536,7.1,155.6,777.022,19.43,99.13,2229
2018-03-28,21:00,20.93,34.93,2.991,6.125,161.3,777.726,19.43,99.13,2229
2018-03-28,22:00,20.23,37.09,2.465,5.075,136,778.304,19.43,99.13,2229
2018-03-28,23:00,19.29,38.03,1.864,4.775,119.7,778.757,19.43,99.13,2229
2018-03-29,0:00,18.57,38.87,1.634,3.725,105.1,778.952,19.43,99.13,2229
2018-03-29,1:00,17.76,40.08,1.479,3.125,83.6,778.867,19.43,99.13,2229
2018-03-29,2:00,17.39,41.75,1.293,2.975,92.3,778.511,19.43,99.13,2229
2018-03-29,3:00,16.85,43.03,1.239,2.75,129.8,778.156,19.43,99.13,2229
2018-03-29,4:00,16.1,45.15,1.319,2.375,163.6,777.972,19.43,99.13,2229
2018-03-29,5:00,15.33,47.96,1.598,2.75,144.3,777.979,19.43,99.13,2229
2018-03-29,6:00,15.01,47.32,1.176,2.525,175.9,778.395,19.43,99.13,2229
2018-03-29,7:00,14.96,48.19,0.533,2.075,81.6,779.011,19.43,99.13,2229
2018-03-29,8:00,15.11,47.46,1.142,2.525,136.3,779.543,19.43,99.13,2229
2018-03-29,9:00,16.73,43.34,0.932,2.675,64.2,780.002,19.43,99.13,2229
2018-03-29,10:00,18.32,39.99,1.182,3.575,134.2,780.233,19.43,99.13,2229
2018-03-29,11:00,20.22,33.79,1.413,3.05,161.8,780.032,19.43,99.13,2229
2018-03-29,12:00,21.68,28.47,2.161,5.675,50.6,779.535,19.43,99.13,2229
2018-03-29,13:00,23.31,24.99,1.821,5.675,103.7,778.781,19.43,99.13,2229
2018-03-29,14:00,24.09,24.49,2.268,5.675,100,777.885,19.43,99.13,2229
2018-03-29,15:00,25.07,23.16,2.296,5.825,121.6,776.985,19.43,99.13,2229
2018-03-29,16:00,26.1,19.81,2.694,7.55,155,776.366,19.43,99.13,2229
2018-03-29,17:00,25.44,19.49,3.408,7.925,135.4,776.121,19.43,99.13,2229
2018-03-29,18:00,24.79,21.65,3.51,8.15,152.9,776.199,19.43,99.13,2229
2018-03-29,19:00,23.4,25.59,3.502,6.8,149.7,776.723,19.43,99.13,2229
2018-03-29,20:00,21.33,42.51,3.214,6.8,255.7,778.089,19.43,99.13,2229
2018-03-29,21:00,18.9,57.62,3,7.025,285.7,779.482,19.43,99.13,2229
2018-03-29,22:00,17.74,64.12,3.798,7.925,291.8,780.448,19.43,99.13,2229
2018-03-29,23:00,16.37,67.5,4.474,8.75,283.9,781.174,19.43,99.13,2229
2018-03-30,0:00,15.47,68.44,3.133,8,276.9,781.371,19.43,99.13,2229
2018-03-30,1:00,14.78,68.81,2.815,6.2,273.7,781.289,19.43,99.13,2229
2018-03-30,2:00,13.87,68.59,2.542,6.575,277.8,781.311,19.43,99.13,2229
2018-03-30,3:00,13.8,67.56,1.527,3.575,256.5,780.995,19.43,99.13,2229
2018-03-30,4:00,13.47,66.28,1.806,3.575,266.4,780.831,19.43,99.13,2229
2018-03-30,5:00,13.32,67.83,1.717,3.8,280.3,781.03,19.43,99.13,2229
2018-03-30,6:00,13.06,69.15,1.309,3.575,259.2,781.429,19.43,99.13,2229
2018-03-30,7:00,12.96,69.78,1.476,2.975,275.3,781.882,19.43,99.13,2229
2018-03-30,8:00,13.05,69.52,2.219,3.95,278.6,782.745,19.43,99.13,2229
2018-03-30,9:00,13.84,68.03,1.998,3.65,275.5,783.398,19.43,99.13,2229
2018-03-30,10:00,15.47,63.2,1.232,3.125,295.6,783.641,19.43,99.13,2229
2018-03-30,11:00,17.33,56.23,1.297,3.8,280.8,783.415,19.43,99.13,2229
2018-03-30,12:00,19.11,48.07,1.365,3.8,333.7,783.025,19.43,99.13,2229
2018-03-30,13:00,20.83,41.19,1.532,5.375,3.7,782.198,19.43,99.13,2229
2018-03-30,14:00,21.4,37.61,1.006,3.5,113,781.29,19.43,99.13,2229
2018-03-30,15:00,21.79,35.79,0.998,3.125,342.9,780.606,19.43,99.13,2229
2018-03-30,16:00,21.35,32.58,3.378,6.95,335.8,780.2,19.43,99.13,2229
2018-03-30,17:00,20.13,31.69,3.888,8.45,320.6,780.465,19.43,99.13,2229
2018-03-30,18:00,18.51,35.22,3.815,8.53,297.3,781.339,19.43,99.13,2229
2018-03-30,19:00,15.61,48.24,4.542,9.95,277.7,782.32,19.43,99.13,2229
2018-03-30,20:00,14.32,53.48,2.358,5.075,261.2,783.083,19.43,99.13,2229
2018-03-30,21:00,14.82,50.61,2.131,5.15,267.8,783.928,19.43,99.13,2229
2018-03-30,22:00,14.52,37.46,2.687,4.775,284.3,784.455,19.43,99.13,2229
2018-03-30,23:00,13.42,37.89,2.205,5.825,283.3,785.064,19.43,99.13,2229
2018-03-31,0:00,12.92,38.3,1.793,3.575,267.5,784.942,19.43,99.13,2229
2018-03-31,1:00,12,40.11,2.574,5.825,271.2,784.829,19.43,99.13,2229
2018-03-31,2:00,11.22,42.09,2.396,5.225,267.4,784.603,19.43,99.13,2229
2018-03-31,3:00,10.8,39.39,2.086,4.55,264.3,784.36,19.43,99.13,2229
2018-03-31,4:00,10.58,37.23,1.728,3.575,260,784.078,19.43,99.13,2229
2018-03-31,5:00,10.56,35.06,1.116,2.825,270,783.844,19.43,99.13,2229
2018-03-31,6:00,10.54,36.89,0.806,2,299.2,784.108,19.43,99.13,2229
2018-03-31,7:00,10.23,42.28,0.979,2.3,293.9,784.751,19.43,99.13,2229
2018-03-31,8:00,10.59,42.28,0.895,2.3,279.2,785.358,19.43,99.13,2229
2018-03-31,9:00,12.12,36.44,0.807,2.15,239,785.855,19.43,99.13,2229
2018-03-31,10:00,14.14,30.81,1.024,3.2,222.3,785.894,19.43,99.13,2229
2018-03-31,11:00,15.83,31.64,1.403,3.2,135.2,785.361,19.43,99.13,2229
2018-03-31,12:00,18.22,33.91,1.212,3.425,151.8,784.495,19.43,99.13,2229
2018-03-31,13:00,20.36,30.64,1.666,5.375,90.6,783.524,19.43,99.13,2229
2018-03-31,14:00,21.67,27.2,1.973,6.2,356.4,782.324,19.43,99.13,2229
2018-03-31,15:00,21.99,26.62,2.316,7.25,24.9,781.281,19.43,99.13,2229
2018-03-31,16:00,22.24,25.27,1.154,3.875,183.6,780.469,19.43,99.13,2229
2018-03-31,17:00,22.94,23.94,1.686,4.55,6.7,779.967,19.43,99.13,2229
2018-03-31,18:00,23.4,22.1,1.753,5.15,313.9,779.736,19.43,99.13,2229
2018-03-31,19:00,22.58,24.07,1.568,4.175,318.2,779.889,19.43,99.13,2229
2018-03-31,20:00,21.56,27.04,2.036,7.025,341.2,780.324,19.43,99.13,2229
2018-03-31,21:00,19.55,35.4,3.748,7.55,22.4,781.274,19.43,99.13,2229
2018-03-31,22:00,18.43,37.6,2.463,5.3,5.3,782.332,19.43,99.13,2229
2018-03-31,23:00,17.75,39.42,1.572,4.4,339.6,782.705,19.43,99.13,2229
